identifier,repaid
170273,0
170274,0
170275,0
170276,0
170277,0
170278,0
170279,1
170280,0
170281,0
170282,0
170283,0
170284,1
170285,1
170286,1
170287,1
170288,0
170289,0
170290,0
170291,0
170292,0
170293,1
170294,0
170295,1
170296,1
170297,1
170298,0
170299,0
170300,0
170301,0
170302,1
170303,1
170304,0
170305,0
170306,1
170307,0
170308,1
170309,0
170310,0
170311,0
170312,0
170313,1
170314,0
170315,0
170316,1
170317,1
170318,1
170319,1
170320,0
170321,0
170322,0
170323,0
170324,1
170325,1
170326,0
170327,0
170328,0
170329,0
170330,1
170331,0
170332,1
170333,0
170334,0
170335,1
170336,1
170337,1
170338,1
170339,1
170340,0
170341,1
170342,1
170343,1
170344,0
170345,0
170346,1
170347,0
170348,0
170349,0
170350,1
170351,0
170352,1
170353,0
170354,0
170355,0
170356,0
170357,0
170358,0
170359,0
170360,0
170361,0
170362,0
170363,1
170364,1
170365,0
170366,0
170367,0
170368,0
170369,1
170370,0
170371,1
170372,0
170373,1
170374,1
170375,1
170376,0
170377,0
170378,1
170379,1
170380,1
170381,1
170382,0
170383,1
170384,0
170385,0
170386,1
170387,0
170388,1
170389,1
170390,0
170391,1
170392,0
170393,1
170394,0
170395,1
170396,1
170397,1
170398,0
170399,0
170400,1
170401,0
170402,0
170403,1
170404,1
170405,0
170406,0
170407,0
170408,0
170409,0
170410,0
170411,0
170412,1
170413,0
170414,0
170415,1
170416,1
170417,1
170418,1
170419,1
170420,0
170421,1
170422,1
170423,1
170424,1
170425,0
170426,1
170427,1
170428,0
170429,1
170430,1
170431,0
170432,0
170433,1
170434,1
170435,1
170436,1
170437,1
170438,0
170439,1
170440,0
170441,0
170442,1
170443,1
170444,1
170445,1
170446,0
170447,0
170448,1
170449,1
170450,0
170451,1
170452,0
170453,1
170454,0
170455,0
170456,1
170457,0
170458,0
170459,0
170460,1
170461,0
170462,1
170463,1
170464,0
170465,1
170466,1
170467,0
170468,1
170469,0
170470,0
170471,0
170472,1
170473,1
170474,1
170475,1
170476,1
170477,1
170478,1
170479,1
170480,0
170481,0
170482,0
170483,0
170484,0
170485,1
170486,0
170487,1
170488,0
170489,0
170490,0
170491,0
170492,0
170493,0
170494,1
170495,0
170496,0
170497,1
170498,0
170499,1
170500,1
170501,0
170502,1
170503,1
170504,0
170505,0
170506,0
170507,1
170508,0
170509,1
170510,1
170511,0
170512,1
170513,1
170514,1
170515,1
170516,1
170517,1
170518,0
170519,1
170520,1
170521,0
170522,0
170523,1
170524,0
170525,1
170526,1
170527,1
170528,0
170529,0
170530,1
170531,1
170532,0
170533,0
170534,1
170535,1
170536,1
170537,0
170538,0
170539,1
170540,1
170541,1
170542,1
170543,1
170544,1
170545,0
170546,0
170547,1
170548,0
170549,0
170550,1
170551,1
170552,1
170553,1
170554,0
170555,1
170556,0
170557,1
170558,1
170559,0
170560,0
170561,0
170562,1
170563,0
170564,0
170565,0
170566,1
170567,1
170568,1
170569,1
170570,1
170571,0
170572,1
170573,1
170574,0
170575,0
170576,1
170577,1
170578,1
170579,0
170580,1
170581,1
170582,1
170583,1
170584,0
170585,0
170586,0
170587,1
170588,1
170589,0
170590,1
170591,0
170592,0
170593,1
170594,1
170595,0
170596,0
170597,1
170598,1
170599,0
170600,0
170601,0
170602,0
170603,1
170604,1
170605,1
170606,1
170607,0
170608,1
170609,1
170610,1
170611,0
170612,0
170613,1
170614,1
170615,1
170616,1
170617,1
170618,0
170619,0
170620,1
170621,1
170622,1
170623,0
170624,1
170625,1
170626,0
170627,0
170628,0
170629,1
170630,0
170631,1
170632,0
170633,1
170634,0
170635,1
170636,0
170637,1
170638,1
170639,0
170640,1
170641,0
170642,0
170643,1
170644,0
170645,0
170646,0
170647,0
170648,0
170649,1
170650,1
170651,1
170652,1
170653,1
170654,0
170655,1
170656,0
170657,1
170658,0
170659,1
170660,1
170661,0
170662,1
170663,1
170664,1
170665,0
170666,0
170667,0
170668,0
170669,1
170670,1
170671,0
170672,1
170673,1
170674,1
170675,0
170676,0
170677,1
170678,0
170679,1
170680,1
170681,0
170682,0
170683,1
170684,1
170685,1
170686,1
170687,1
170688,0
170689,1
170690,1
170691,0
170692,1
170693,1
170694,0
170695,1
170696,0
170697,1
170698,0
170699,1
170700,1
170701,1
170702,0
170703,0
170704,0
170705,1
170706,0
170707,0
170708,1
170709,0
170710,0
170711,1
170712,0
170713,1
170714,0
170715,0
170716,1
170717,1
170718,1
170719,1
170720,1
170721,0
170722,1
170723,0
170724,0
170725,1
170726,0
170727,1
170728,1
170729,0
170730,1
170731,1
170732,1
170733,1
170734,0
170735,1
170736,1
170737,0
170738,0
170739,1
170740,1
170741,0
170742,1
170743,0
170744,1
170745,1
170746,0
170747,1
170748,0
170749,0
170750,0
170751,0
170752,0
170753,0
170754,0
170755,0
170756,1
170757,1
170758,1
170759,1
170760,0
170761,0
170762,0
170763,1
170764,1
170765,1
170766,1
170767,1
170768,1
170769,1
170770,0
170771,0
170772,0
170773,1
170774,0
170775,1
170776,1
170777,1
170778,1
170779,0
170780,1
170781,1
170782,1
170783,0
170784,0
170785,0
170786,1
170787,0
170788,1
170789,1
170790,0
170791,0
170792,1
170793,1
170794,1
170795,0
170796,1
170797,0
170798,0
170799,0
170800,1
170801,0
170802,0
170803,1
170804,1
170805,0
170806,0
170807,0
170808,1
170809,0
170810,0
170811,1
170812,1
170813,1
170814,1
170815,1
170816,0
170817,0
170818,1
170819,0
170820,0
170821,0
170822,1
170823,0
170824,0
170825,1
170826,0
170827,0
170828,1
170829,1
170830,1
170831,0
170832,1
170833,0
170834,1
170835,1
170836,0
170837,0
170838,0
170839,0
170840,0
170841,0
170842,1
170843,1
170844,0
170845,1
170846,0
170847,1
170848,0
170849,1
170850,0
170851,0
170852,1
170853,0
170854,0
170855,0
170856,1
170857,1
170858,1
170859,1
170860,1
170861,0
170862,1
170863,1
170864,0
170865,1
170866,1
170867,1
170868,1
170869,0
170870,0
170871,1
170872,1
170873,1
170874,1
170875,0
170876,0
170877,0
170878,0
170879,0
170880,1
170881,0
170882,0
170883,1
170884,0
170885,1
170886,1
170887,1
170888,1
170889,0
170890,1
170891,1
170892,1
170893,0
170894,1
170895,1
170896,1
170897,1
170898,0
170899,1
170900,0
170901,0
170902,1
170903,1
170904,0
170905,1
170906,1
170907,1
170908,1
170909,1
170910,1
170911,1
170912,0
170913,0
170914,1
170915,0
170916,0
170917,0
170918,1
170919,1
170920,1
170921,1
170922,0
170923,1
170924,0
170925,0
170926,0
170927,0
170928,1
170929,1
170930,0
170931,0
170932,1
170933,0
170934,0
170935,1
170936,0
170937,0
170938,0
170939,0
170940,0
170941,0
170942,0
170943,1
170944,1
170945,1
170946,1
170947,1
170948,1
170949,0
170950,1
170951,0
170952,1
170953,0
170954,1
170955,0
170956,1
170957,0
170958,0
170959,0
170960,1
170961,1
170962,1
170963,0
170964,0
170965,1
170966,1
170967,1
170968,1
170969,1
170970,1
170971,0
170972,0
170973,1
170974,1
170975,1
170976,0
170977,0
170978,1
170979,1
170980,0
170981,0
170982,0
170983,0
170984,1
170985,0
170986,0
170987,0
170988,0
170989,1
170990,1
170991,1
170992,1
170993,1
170994,1
170995,1
170996,1
170997,1
170998,0
170999,1
171000,1
171001,0
171002,1
171003,1
171004,1
171005,1
171006,1
171007,0
171008,1
171009,1
171010,1
171011,1
171012,0
171013,0
171014,1
171015,0
171016,0
171017,1
171018,0
171019,1
171020,0
171021,0
171022,0
171023,1
171024,0
171025,1
171026,0
171027,1
171028,1
171029,1
171030,0
171031,1
171032,0
171033,0
171034,1
171035,1
171036,0
171037,1
171038,0
171039,0
171040,1
171041,1
171042,0
171043,1
171044,0
171045,1
171046,0
171047,0
171048,1
171049,0
171050,1
171051,0
171052,1
171053,0
171054,1
171055,1
171056,1
171057,1
171058,0
171059,0
171060,0
171061,0
171062,1
171063,0
171064,1
171065,0
171066,0
171067,1
171068,0
171069,1
171070,0
171071,1
171072,0
171073,1
171074,1
171075,1
171076,0
171077,1
171078,0
171079,1
171080,0
171081,0
171082,0
171083,0
171084,0
171085,1
171086,0
171087,0
171088,0
171089,0
171090,1
171091,0
171092,0
171093,0
171094,1
171095,0
171096,0
171097,0
171098,1
171099,0
171100,0
171101,0
171102,0
171103,1
171104,0
171105,1
171106,0
171107,0
171108,0
171109,1
171110,0
171111,0
171112,0
171113,1
171114,1
171115,0
171116,1
171117,0
171118,1
171119,1
171120,0
171121,0
171122,0
171123,0
171124,1
171125,1
171126,0
171127,0
171128,0
171129,0
171130,0
171131,1
171132,1
171133,0
171134,0
171135,1
171136,1
171137,0
171138,0
171139,0
171140,1
171141,1
171142,0
171143,0
171144,1
171145,1
171146,1
171147,1
171148,0
171149,1
171150,1
171151,1
171152,0
171153,1
171154,0
171155,1
171156,0
171157,0
171158,1
171159,1
171160,0
171161,1
171162,1
171163,0
171164,0
171165,0
171166,0
171167,0
171168,0
171169,0
171170,0
171171,0
171172,1
171173,0
171174,1
171175,0
171176,0
171177,1
171178,0
171179,0
171180,1
171181,0
171182,1
171183,1
171184,1
171185,1
171186,1
171187,1
171188,0
171189,1
171190,0
171191,0
171192,0
171193,0
171194,0
171195,0
171196,0
171197,0
171198,1
171199,1
171200,0
171201,0
171202,0
171203,0
171204,1
171205,1
171206,1
171207,0
171208,0
171209,1
171210,0
171211,0
171212,1
171213,1
171214,1
171215,1
171216,1
171217,0
171218,0
171219,0
171220,0
171221,1
171222,0
171223,0
171224,1
171225,0
171226,0
171227,1
171228,0
171229,0
171230,0
171231,1
171232,0
171233,1
171234,1
171235,0
171236,1
171237,1
171238,1
171239,1
171240,0
171241,0
171242,1
171243,0
171244,0
171245,0
171246,0
171247,1
171248,0
171249,1
171250,0
171251,0
171252,0
171253,0
171254,0
171255,1
171256,1
171257,0
171258,1
171259,0
171260,0
171261,0
171262,1
171263,1
171264,0
171265,0
171266,1
171267,0
171268,0
171269,1
171270,1
171271,1
171272,0
171273,0
171274,1
171275,1
171276,1
171277,1
171278,1
171279,0
171280,0
171281,1
171282,0
171283,1
171284,1
171285,1
171286,1
171287,0
171288,1
171289,1
171290,1
171291,1
171292,1
171293,1
171294,1
171295,1
171296,1
171297,0
171298,1
171299,0
171300,1
171301,0
171302,0
171303,1
171304,1
171305,0
171306,1
171307,0
171308,0
171309,0
171310,0
171311,1
171312,0
171313,1
171314,0
171315,0
171316,1
171317,0
171318,1
171319,1
171320,1
171321,1
171322,0
171323,0
171324,0
171325,1
171326,1
171327,1
171328,1
171329,1
171330,0
171331,0
171332,0
171333,1
171334,0
171335,1
171336,1
171337,0
171338,0
171339,0
171340,1
171341,1
171342,1
171343,1
171344,0
171345,1
171346,0
171347,0
171348,0
171349,1
171350,0
171351,1
171352,1
171353,0
171354,0
171355,1
171356,1
171357,1
171358,0
171359,0
171360,1
171361,0
171362,1
171363,0
171364,0
171365,0
171366,0
171367,0
171368,1
171369,1
171370,0
171371,1
171372,0
171373,0
171374,0
171375,1
171376,0
171377,0
171378,0
171379,1
171380,1
171381,0
171382,1
171383,0
171384,0
171385,0
171386,0
171387,0
171388,0
171389,0
171390,0
171391,0
171392,1
171393,1
171394,1
171395,1
171396,0
171397,1
171398,0
171399,0
171400,0
171401,0
171402,1
171403,1
171404,1
171405,1
171406,1
171407,0
171408,1
171409,1
171410,0
171411,0
171412,1
171413,1
171414,1
171415,1
171416,1
171417,0
171418,1
171419,1
171420,0
171421,1
171422,0
171423,1
171424,1
171425,1
171426,1
171427,1
171428,1
171429,0
171430,1
171431,0
171432,1
171433,1
171434,1
171435,1
171436,1
171437,0
171438,1
171439,1
171440,0
171441,0
171442,0
171443,0
171444,0
171445,1
171446,1
171447,0
171448,1
171449,1
171450,1
171451,0
171452,0
171453,1
171454,1
171455,1
171456,1
171457,1
171458,1
171459,1
171460,1
171461,0
171462,1
171463,1
171464,1
171465,0
171466,1
171467,1
171468,0
171469,0
171470,1
171471,0
171472,1
171473,0
171474,1
171475,1
171476,0
171477,1
171478,1
171479,0
171480,1
171481,1
171482,0
171483,0
171484,1
171485,1
171486,1
171487,1
171488,1
171489,1
171490,0
171491,0
171492,1
171493,1
171494,0
171495,0
171496,1
171497,1
171498,1
171499,0
171500,0
171501,1
171502,0
171503,0
171504,1
171505,1
171506,1
171507,1
171508,0
171509,1
171510,1
171511,1
171512,0
171513,1
171514,0
171515,0
171516,0
171517,1
171518,1
171519,0
171520,0
171521,0
171522,0
171523,1
171524,1
171525,0
171526,1
171527,1
171528,0
171529,1
171530,0
171531,0
171532,1
171533,1
171534,1
171535,0
171536,0
171537,0
171538,1
171539,1
171540,0
171541,0
171542,0
171543,1
171544,0
171545,1
171546,1
171547,0
171548,1
171549,1
171550,0
171551,0
171552,0
171553,1
171554,1
171555,0
171556,1
171557,0
171558,1
171559,1
171560,0
171561,1
171562,1
171563,0
171564,0
171565,1
171566,1
171567,1
171568,0
171569,1
171570,0
171571,0
171572,1
171573,0
171574,0
171575,1
171576,1
171577,1
171578,0
171579,1
171580,1
171581,1
171582,0
171583,1
171584,0
171585,1
171586,0
171587,1
171588,0
171589,1
171590,1
171591,0
171592,1
171593,1
171594,1
171595,0
171596,0
171597,0
171598,0
171599,0
171600,1
171601,0
171602,1
171603,1
171604,0
171605,1
171606,1
171607,1
171608,1
171609,0
171610,1
171611,1
171612,0
171613,0
171614,0
171615,0
171616,1
171617,0
171618,1
171619,1
171620,0
171621,0
171622,0
171623,1
171624,1
171625,1
171626,1
171627,1
171628,0
171629,1
171630,1
171631,0
171632,1
171633,0
171634,0
171635,1
171636,0
171637,0
171638,1
171639,1
171640,1
171641,0
171642,0
171643,0
171644,1
171645,1
171646,0
171647,1
171648,1
171649,1
171650,0
171651,0
171652,0
171653,1
171654,1
171655,0
171656,0
171657,1
171658,0
171659,1
171660,0
171661,0
171662,1
171663,1
171664,0
171665,0
171666,1
171667,0
171668,0
171669,1
171670,1
171671,0
171672,0
171673,1
171674,1
171675,0
171676,1
171677,0
171678,0
171679,1
171680,1
171681,0
171682,1
171683,1
171684,1
171685,1
171686,1
171687,0
171688,0
171689,0
171690,1
171691,1
171692,1
171693,1
171694,1
171695,1
171696,1
171697,1
171698,1
171699,1
171700,0
171701,1
171702,0
171703,1
171704,1
171705,1
171706,0
171707,1
171708,1
171709,1
171710,0
171711,1
171712,0
171713,1
171714,1
171715,1
171716,1
171717,1
171718,0
171719,0
171720,1
171721,0
171722,0
171723,1
171724,0
171725,1
171726,0
171727,0
171728,1
171729,0
171730,1
171731,1
171732,1
171733,0
171734,1
171735,1
171736,0
171737,1
171738,1
171739,1
171740,0
171741,1
171742,0
171743,0
171744,0
171745,0
171746,0
171747,0
171748,1
171749,1
171750,1
171751,0
171752,0
171753,0
171754,1
171755,1
171756,1
171757,1
171758,0
171759,1
171760,1
171761,0
171762,0
171763,0
171764,0
171765,1
171766,1
171767,1
171768,1
171769,0
171770,0
171771,1
171772,1
171773,1
171774,1
171775,1
171776,1
171777,0
171778,0
171779,0
171780,1
171781,1
171782,1
171783,0
171784,0
171785,1
171786,0
171787,1
171788,1
171789,0
171790,1
171791,1
171792,0
171793,1
171794,0
171795,0
171796,1
171797,1
171798,0
171799,1
171800,0
171801,1
171802,0
171803,0
171804,0
171805,0
171806,0
171807,0
171808,1
171809,1
171810,1
171811,0
171812,0
171813,0
171814,1
171815,0
171816,0
171817,0
171818,0
171819,0
171820,0
171821,0
171822,0
171823,1
171824,0
171825,1
171826,0
171827,0
171828,1
171829,1
171830,0
171831,0
171832,0
171833,1
171834,1
171835,0
171836,0
171837,0
171838,1
171839,1
171840,1
171841,0
171842,0
171843,0
171844,0
171845,0
171846,0
171847,1
171848,0
171849,0
171850,1
171851,1
171852,1
171853,0
171854,0
171855,0
171856,0
171857,1
171858,1
171859,1
171860,1
171861,1
171862,1
171863,1
171864,1
171865,0
171866,1
171867,1
171868,1
171869,1
171870,1
171871,1
171872,0
171873,0
171874,1
171875,0
171876,1
171877,0
171878,1
171879,0
171880,0
171881,1
171882,1
171883,1
171884,1
171885,1
171886,0
171887,1
171888,0
171889,1
171890,1
171891,1
171892,1
171893,1
171894,1
171895,0
171896,0
171897,1
171898,1
171899,1
171900,1
171901,0
171902,1
171903,0
171904,0
171905,1
171906,0
171907,0
171908,1
171909,1
171910,0
171911,1
171912,1
171913,1
171914,1
171915,1
171916,0
171917,0
171918,0
171919,0
171920,0
171921,1
171922,1
171923,1
171924,0
171925,0
171926,0
171927,0
171928,0
171929,1
171930,0
171931,0
171932,1
171933,0
171934,1
171935,0
171936,1
171937,1
171938,0
171939,1
171940,1
171941,0
171942,1
171943,1
171944,1
171945,0
171946,1
171947,1
171948,1
171949,1
171950,1
171951,1
171952,0
171953,0
171954,0
171955,0
171956,1
171957,1
171958,0
171959,0
171960,1
171961,0
171962,0
171963,1
171964,1
171965,1
171966,0
171967,0
171968,0
171969,0
171970,0
171971,1
171972,1
171973,0
171974,1
171975,1
171976,1
171977,0
171978,0
171979,0
171980,1
171981,0
171982,1
171983,0
171984,1
171985,0
171986,1
171987,1
171988,1
171989,0
171990,0
171991,0
171992,1
171993,1
171994,1
171995,0
171996,1
171997,0
171998,0
171999,1
172000,1
172001,0
172002,0
172003,0
172004,0
172005,1
172006,0
172007,1
172008,1
172009,1
172010,1
172011,1
172012,1
172013,0
172014,1
172015,1
172016,0
172017,1
172018,1
172019,1
172020,1
172021,1
172022,0
172023,1
172024,0
172025,0
172026,1
172027,0
172028,1
172029,0
172030,0
172031,1
172032,1
172033,1
172034,1
172035,1
172036,0
172037,1
172038,1
172039,1
172040,0
172041,1
172042,0
172043,1
172044,1
172045,0
172046,1
172047,1
172048,1
172049,0
172050,0
172051,1
172052,1
172053,0
172054,0
172055,0
172056,1
172057,0
172058,1
172059,0
172060,0
172061,0
172062,0
172063,1
172064,0
172065,0
172066,1
172067,1
172068,1
172069,0
172070,0
172071,0
172072,0
172073,1
172074,1
172075,0
172076,1
172077,1
172078,1
172079,1
172080,0
172081,0
172082,1
172083,0
172084,1
172085,1
172086,1
172087,1
172088,1
172089,0
172090,0
172091,0
172092,1
172093,0
172094,0
172095,0
172096,1
172097,0
172098,0
172099,1
172100,1
172101,0
172102,1
172103,0
172104,1
172105,0
172106,0
172107,1
172108,1
172109,1
172110,0
172111,1
172112,0
172113,1
172114,0
172115,1
172116,1
172117,1
172118,1
172119,0
172120,0
172121,1
172122,1
172123,0
172124,1
172125,0
172126,0
172127,0
172128,1
172129,1
172130,0
172131,0
172132,0
172133,0
172134,0
172135,0
172136,0
172137,1
172138,1
172139,0
172140,1
172141,0
172142,1
172143,1
172144,1
172145,0
172146,0
172147,0
172148,1
172149,0
172150,1
172151,1
172152,1
172153,0
172154,1
172155,1
172156,0
172157,0
172158,1
172159,1
172160,1
172161,1
172162,0
172163,0
172164,0
172165,0
172166,0
172167,0
172168,0
172169,1
172170,1
172171,0
172172,1
172173,1
172174,0
172175,1
172176,0
172177,1
172178,0
172179,0
172180,0
172181,1
172182,1
172183,1
172184,1
172185,1
172186,1
172187,0
172188,1
172189,0
172190,1
172191,0
172192,0
172193,1
172194,1
172195,1
172196,1
172197,0
172198,1
172199,1
172200,1
172201,0
172202,0
172203,0
172204,0
172205,1
172206,0
172207,1
172208,1
172209,0
172210,0
172211,1
172212,0
172213,0
172214,0
172215,1
172216,0
172217,0
172218,0
172219,0
172220,0
172221,1
172222,0
172223,0
172224,0
172225,1
172226,0
172227,1
172228,1
172229,0
172230,0
172231,1
172232,0
172233,1
172234,0
172235,1
172236,0
172237,1
172238,0
172239,1
172240,0
172241,1
172242,0
172243,0
172244,1
172245,0
172246,1
172247,0
172248,1
172249,0
172250,0
172251,1
172252,1
172253,0
172254,1
172255,1
172256,0
172257,1
172258,1
172259,1
172260,0
172261,0
172262,0
172263,1
172264,0
172265,1
172266,0
172267,1
172268,0
172269,0
172270,1
172271,1
172272,1
172273,1
172274,1
172275,1
172276,1
172277,0
172278,0
172279,1
172280,1
172281,0
172282,0
172283,1
172284,0
172285,1
172286,0
172287,0
172288,1
172289,1
172290,0
172291,1
172292,1
172293,1
172294,0
172295,1
172296,0
172297,1
172298,0
172299,0
172300,0
172301,0
172302,1
172303,1
172304,1
172305,0
172306,0
172307,0
172308,0
172309,1
172310,0
172311,1
172312,1
172313,0
172314,1
172315,0
172316,1
172317,0
172318,0
172319,1
172320,1
172321,1
172322,0
172323,1
172324,1
172325,0
172326,1
172327,1
172328,0
172329,0
172330,1
172331,1
172332,0
172333,0
172334,1
172335,0
172336,1
172337,1
172338,0
172339,0
172340,1
172341,1
172342,0
172343,1
172344,0
172345,1
172346,1
172347,1
172348,1
172349,1
172350,1
172351,0
172352,1
172353,0
172354,1
172355,0
172356,0
172357,0
172358,0
172359,0
172360,0
172361,1
172362,0
172363,0
172364,0
172365,0
172366,0
172367,1
172368,0
172369,1
172370,1
172371,0
172372,1
172373,1
172374,0
172375,0
172376,1
172377,0
172378,0
172379,1
172380,1
172381,1
172382,0
172383,0
172384,0
172385,0
172386,1
172387,1
172388,1
172389,0
172390,1
172391,1
172392,0
172393,1
172394,0
172395,0
172396,0
172397,0
172398,1
172399,0
172400,1
172401,1
172402,0
172403,0
172404,0
172405,1
172406,0
172407,1
172408,1
172409,0
172410,1
172411,1
172412,0
172413,1
172414,1
172415,0
172416,1
172417,1
172418,1
172419,0
172420,1
172421,0
172422,1
172423,1
172424,0
172425,1
172426,0
172427,1
172428,1
172429,1
172430,1
172431,1
172432,1
172433,1
172434,0
172435,1
172436,0
172437,0
172438,0
172439,0
172440,0
172441,1
172442,1
172443,1
172444,0
172445,1
172446,0
172447,1
172448,1
172449,1
172450,1
172451,0
172452,1
172453,1
172454,1
172455,0
172456,1
172457,0
172458,1
172459,1
172460,0
172461,0
172462,1
172463,1
172464,1
172465,1
172466,1
172467,1
172468,0
172469,1
172470,0
172471,0
172472,0
172473,0
172474,1
172475,0
172476,1
172477,0
172478,0
172479,1
172480,0
172481,0
172482,1
172483,1
172484,1
172485,0
172486,1
172487,0
172488,1
172489,1
172490,1
172491,1
172492,1
172493,1
172494,1
172495,0
172496,0
172497,0
172498,1
172499,0
172500,1
172501,0
172502,0
172503,1
172504,0
172505,0
172506,1
172507,0
172508,1
172509,1
172510,1
172511,0
172512,0
172513,1
172514,1
172515,0
172516,1
172517,0
172518,0
172519,0
172520,0
172521,0
172522,0
172523,1
172524,0
172525,0
172526,1
172527,1
172528,0
172529,0
172530,1
172531,1
172532,1
172533,1
172534,0
172535,0
172536,0
172537,0
172538,1
172539,0
172540,0
172541,1
172542,1
172543,1
172544,0
172545,1
172546,0
172547,1
172548,1
172549,1
172550,0
172551,1
172552,0
172553,0
172554,0
172555,0
172556,1
172557,1
172558,1
172559,0
172560,0
172561,0
172562,1
172563,0
172564,1
172565,0
172566,1
172567,1
172568,1
172569,1
172570,1
172571,1
172572,0
172573,1
172574,0
172575,0
172576,0
172577,0
172578,1
172579,0
172580,1
172581,1
172582,1
172583,0
172584,1
172585,0
172586,0
172587,1
172588,1
172589,0
172590,0
172591,1
172592,1
172593,1
172594,0
172595,1
172596,0
172597,0
172598,0
172599,1
172600,1
172601,0
172602,0
172603,1
172604,1
172605,1
172606,0
172607,0
172608,1
172609,0
172610,0
172611,0
172612,1
172613,0
172614,1
172615,0
172616,0
172617,0
172618,0
172619,1
172620,1
172621,0
172622,1
172623,0
172624,1
172625,0
172626,0
172627,1
172628,1
172629,1
172630,0
172631,0
172632,0
172633,0
172634,1
172635,1
172636,1
172637,1
172638,0
172639,1
172640,1
172641,0
172642,0
172643,0
172644,1
172645,0
172646,0
172647,1
172648,0
172649,1
172650,1
172651,0
172652,0
172653,1
172654,0
172655,0
172656,0
172657,1
172658,1
172659,1
172660,1
172661,1
172662,0
172663,1
172664,1
172665,1
172666,1
172667,1
172668,1
172669,0
172670,0
172671,0
172672,1
172673,0
172674,0
172675,1
172676,0
172677,0
172678,0
172679,1
172680,0
172681,1
172682,1
172683,1
172684,0
172685,0
172686,0
172687,0
172688,0
172689,0
172690,1
172691,0
172692,0
172693,1
172694,0
172695,0
172696,0
172697,0
172698,0
172699,0
172700,1
172701,0
172702,0
172703,0
172704,1
172705,0
172706,0
172707,1
172708,0
172709,0
172710,0
172711,1
172712,0
172713,0
172714,0
172715,0
172716,1
172717,0
172718,0
172719,0
172720,0
172721,1
172722,0
172723,1
172724,1
172725,0
172726,0
172727,1
172728,1
172729,0
172730,0
172731,1
172732,1
172733,0
172734,0
172735,0
172736,1
172737,1
172738,1
172739,0
172740,1
172741,0
172742,0
172743,0
172744,1
172745,0
172746,1
172747,0
172748,1
172749,0
172750,0
172751,1
172752,0
172753,0
172754,1
172755,0
172756,0
172757,1
172758,1
172759,0
172760,0
172761,1
172762,1
172763,0
172764,0
172765,1
172766,1
172767,0
172768,0
172769,1
172770,0
172771,0
172772,0
172773,0
172774,0
172775,1
172776,1
172777,1
172778,0
172779,1
172780,1
172781,1
172782,1
172783,0
172784,0
172785,1
172786,1
172787,0
172788,1
172789,1
172790,0
172791,0
172792,1
172793,1
172794,1
172795,0
172796,0
172797,0
172798,1
172799,0
172800,0
172801,1
172802,1
172803,1
172804,1
172805,1
172806,1
172807,0
172808,1
172809,1
172810,1
172811,1
172812,1
172813,1
172814,0
172815,0
172816,1
172817,0
172818,1
172819,1
172820,1
172821,1
172822,1
172823,0
172824,0
172825,1
172826,0
172827,1
172828,1
172829,1
172830,1
172831,0
172832,0
172833,1
172834,0
172835,0
172836,1
172837,0
172838,1
172839,0
172840,1
172841,0
172842,1
172843,1
172844,0
172845,0
172846,0
172847,1
172848,1
172849,1
172850,1
172851,0
172852,1
172853,1
172854,0
172855,1
172856,1
172857,1
172858,1
172859,0
172860,0
172861,0
172862,0
172863,1
172864,1
172865,0
172866,0
172867,1
172868,1
172869,0
172870,1
172871,1
172872,0
172873,1
172874,1
172875,0
172876,1
172877,0
172878,1
172879,1
172880,1
172881,1
172882,1
172883,0
172884,1
172885,0
172886,1
172887,0
172888,0
172889,0
172890,1
172891,0
172892,1
172893,1
172894,1
172895,1
172896,0
172897,0
172898,0
172899,0
172900,0
172901,0
172902,1
172903,0
172904,0
172905,0
172906,1
172907,0
172908,1
172909,1
172910,0
172911,1
172912,0
172913,0
172914,0
172915,0
172916,1
172917,0
172918,0
172919,1
172920,1
172921,1
172922,1
172923,0
172924,0
172925,0
172926,0
172927,1
172928,1
172929,1
172930,0
172931,0
172932,0
172933,1
172934,1
172935,1
172936,0
172937,0
172938,1
172939,0
172940,1
172941,1
172942,1
172943,1
172944,1
172945,1
172946,1
172947,0
172948,1
172949,1
172950,0
172951,0
172952,0
172953,1
172954,0
172955,0
172956,1
172957,0
172958,0
172959,1
172960,1
172961,1
172962,0
172963,0
172964,1
172965,0
172966,1
172967,0
172968,1
172969,0
172970,0
172971,0
172972,0
172973,0
172974,1
172975,0
172976,1
172977,1
172978,0
172979,1
172980,1
172981,0
172982,1
172983,0
172984,1
172985,0
172986,1
172987,0
172988,1
172989,1
172990,1
172991,0
172992,1
172993,0
172994,1
172995,1
172996,1
172997,1
172998,1
172999,0
173000,1
173001,1
173002,1
173003,1
173004,1
173005,0
173006,1
173007,1
173008,1
173009,0
173010,0
173011,0
173012,0
173013,0
173014,1
173015,1
173016,0
173017,1
173018,0
173019,0
173020,0
173021,0
173022,0
173023,1
173024,0
173025,1
173026,1
173027,1
173028,0
173029,1
173030,0
173031,0
173032,1
173033,0
173034,1
173035,1
173036,1
173037,0
173038,1
173039,0
173040,0
173041,0
173042,0
173043,1
173044,1
173045,1
173046,1
173047,1
173048,1
173049,0
173050,1
173051,1
173052,1
173053,0
173054,1
173055,1
173056,1
173057,0
173058,1
173059,1
173060,1
173061,1
173062,1
173063,1
173064,0
173065,1
173066,1
173067,1
173068,1
173069,0
173070,1
