identifier,repaid
120260,0
120261,0
120262,1
120263,0
120264,1
120265,0
120266,0
120267,1
120268,0
120269,0
120270,1
120271,0
120272,0
120273,1
120274,1
120275,1
120276,0
120277,1
120278,0
120279,0
120280,1
120281,1
120282,0
120283,1
120284,1
120285,0
120286,0
120287,0
120288,0
120289,0
120290,0
120291,0
120292,0
120293,0
120294,0
120295,0
120296,0
120297,1
120298,1
120299,0
120300,0
120301,0
120302,1
120303,0
120304,1
120305,0
120306,1
120307,0
120308,1
120309,0
120310,1
120311,0
120312,1
120313,1
120314,1
120315,0
120316,0
120317,1
120318,0
120319,1
120320,1
120321,1
120322,1
120323,1
120324,1
120325,1
120326,1
120327,1
120328,1
120329,0
120330,1
120331,1
120332,1
120333,1
120334,1
120335,1
120336,0
120337,0
120338,1
120339,0
120340,0
120341,1
120342,0
120343,0
120344,0
120345,1
120346,1
120347,0
120348,0
120349,1
120350,1
120351,0
120352,1
120353,1
120354,0
120355,1
120356,0
120357,1
120358,0
120359,1
120360,1
120361,1
120362,1
120363,0
120364,1
120365,0
120366,0
120367,0
120368,0
120369,0
120370,1
120371,0
120372,0
120373,1
120374,1
120375,0
120376,1
120377,1
120378,1
120379,1
120380,1
120381,0
120382,0
120383,1
120384,1
120385,0
120386,0
120387,1
120388,0
120389,1
120390,1
120391,1
120392,0
120393,1
120394,1
120395,1
120396,1
120397,1
120398,0
120399,1
120400,1
120401,1
120402,0
120403,0
120404,1
120405,1
120406,0
120407,0
120408,1
120409,1
120410,1
120411,0
120412,1
120413,1
120414,0
120415,1
120416,1
120417,0
120418,0
120419,1
120420,0
120421,1
120422,1
120423,0
120424,0
120425,0
120426,0
120427,1
120428,1
120429,1
120430,1
120431,0
120432,0
120433,0
120434,1
120435,0
120436,1
120437,1
120438,0
120439,1
120440,1
120441,0
120442,1
120443,1
120444,0
120445,0
120446,1
120447,0
120448,0
120449,1
120450,0
120451,0
120452,0
120453,1
120454,1
120455,0
120456,1
120457,1
120458,0
120459,1
120460,0
120461,0
120462,0
120463,1
120464,1
120465,1
120466,1
120467,1
120468,1
120469,0
120470,1
120471,1
120472,0
120473,0
120474,1
120475,1
120476,1
120477,1
120478,0
120479,1
120480,1
120481,1
120482,0
120483,1
120484,1
120485,1
120486,1
120487,0
120488,1
120489,1
120490,0
120491,1
120492,1
120493,0
120494,1
120495,1
120496,1
120497,0
120498,1
120499,1
120500,1
120501,0
120502,1
120503,0
120504,0
120505,0
120506,0
120507,1
120508,0
120509,0
120510,0
120511,0
120512,1
120513,0
120514,0
120515,1
120516,1
120517,0
120518,0
120519,1
120520,0
120521,1
120522,1
120523,1
120524,0
120525,0
120526,1
120527,0
120528,0
120529,0
120530,1
120531,1
120532,0
120533,0
120534,1
120535,0
120536,0
120537,0
120538,0
120539,0
120540,0
120541,1
120542,1
120543,0
120544,0
120545,0
120546,1
120547,1
120548,1
120549,1
120550,0
120551,1
120552,1
120553,1
120554,0
120555,0
120556,1
120557,1
120558,0
120559,0
120560,0
120561,0
120562,1
120563,0
120564,0
120565,0
120566,1
120567,1
120568,0
120569,1
120570,0
120571,1
120572,1
120573,1
120574,1
120575,1
120576,0
120577,0
120578,1
120579,0
120580,0
120581,0
120582,0
120583,0
120584,0
120585,0
120586,0
120587,1
120588,1
120589,1
120590,1
120591,1
120592,1
120593,1
120594,1
120595,0
120596,1
120597,0
120598,1
120599,0
120600,0
120601,0
120602,0
120603,0
120604,1
120605,1
120606,1
120607,1
120608,1
120609,0
120610,0
120611,0
120612,1
120613,1
120614,1
120615,1
120616,1
120617,1
120618,0
120619,0
120620,0
120621,0
120622,1
120623,0
120624,0
120625,0
120626,0
120627,0
120628,0
120629,1
120630,0
120631,0
120632,1
120633,1
120634,1
120635,0
120636,1
120637,1
120638,1
120639,1
120640,0
120641,1
120642,1
120643,0
120644,1
120645,0
120646,0
120647,1
120648,0
120649,0
120650,1
120651,0
120652,1
120653,1
120654,1
120655,1
120656,0
120657,0
120658,1
120659,0
120660,0
120661,1
120662,0
120663,1
120664,1
120665,0
120666,0
120667,1
120668,1
120669,0
120670,1
120671,0
120672,1
120673,0
120674,1
120675,1
120676,0
120677,0
120678,1
120679,1
120680,1
120681,1
120682,0
120683,1
120684,0
120685,0
120686,0
120687,1
120688,1
120689,1
120690,0
120691,0
120692,0
120693,0
120694,0
120695,0
120696,0
120697,0
120698,1
120699,1
120700,0
120701,0
120702,1
120703,1
120704,0
120705,1
120706,1
120707,1
120708,1
120709,0
120710,0
120711,1
120712,0
120713,1
120714,0
120715,1
120716,1
120717,0
120718,1
120719,1
120720,1
120721,1
120722,0
120723,1
120724,1
120725,0
120726,1
120727,1
120728,1
120729,0
120730,1
120731,0
120732,0
120733,1
120734,1
120735,1
120736,1
120737,1
120738,0
120739,1
120740,0
120741,1
120742,0
120743,1
120744,0
120745,0
120746,1
120747,1
120748,1
120749,0
120750,1
120751,1
120752,0
120753,0
120754,0
120755,1
120756,0
120757,1
120758,1
120759,0
120760,0
120761,1
120762,1
120763,0
120764,1
120765,1
120766,1
120767,1
120768,0
120769,0
120770,0
120771,0
120772,1
120773,1
120774,0
120775,1
120776,1
120777,1
120778,0
120779,0
120780,1
120781,1
120782,1
120783,0
120784,0
120785,0
120786,0
120787,1
120788,0
120789,1
120790,1
120791,1
120792,0
120793,1
120794,0
120795,1
120796,1
120797,0
120798,0
120799,1
120800,1
120801,1
120802,1
120803,0
120804,1
120805,1
120806,0
120807,1
120808,1
120809,1
120810,0
120811,1
120812,0
120813,1
120814,0
120815,0
120816,0
120817,1
120818,0
120819,0
120820,1
120821,0
120822,1
120823,0
120824,0
120825,1
120826,0
120827,1
120828,1
120829,1
120830,1
120831,0
120832,0
120833,0
120834,1
120835,0
120836,0
120837,0
120838,0
120839,1
120840,1
120841,1
120842,0
120843,1
120844,1
120845,0
120846,0
120847,1
120848,0
120849,0
120850,0
120851,0
120852,1
120853,0
120854,1
120855,1
120856,0
120857,1
120858,1
120859,1
120860,1
120861,1
120862,1
120863,1
120864,0
120865,0
120866,1
120867,1
120868,0
120869,0
120870,0
120871,1
120872,1
120873,1
120874,0
120875,0
120876,0
120877,0
120878,0
120879,0
120880,0
120881,1
120882,1
120883,0
120884,1
120885,0
120886,1
120887,0
120888,1
120889,1
120890,1
120891,1
120892,0
120893,0
120894,0
120895,0
120896,1
120897,1
120898,0
120899,0
120900,1
120901,0
120902,1
120903,1
120904,1
120905,1
120906,0
120907,1
120908,0
120909,1
120910,1
120911,0
120912,0
120913,1
120914,0
120915,1
120916,0
120917,0
120918,0
120919,0
120920,1
120921,0
120922,0
120923,0
120924,1
120925,0
120926,0
120927,0
120928,1
120929,1
120930,0
120931,0
120932,1
120933,1
120934,0
120935,1
120936,1
120937,1
120938,1
120939,0
120940,0
120941,0
120942,1
120943,0
120944,0
120945,1
120946,0
120947,1
120948,1
120949,1
120950,1
120951,1
120952,0
120953,0
120954,0
120955,1
120956,0
120957,0
120958,0
120959,0
120960,1
120961,1
120962,0
120963,0
120964,0
120965,0
120966,1
120967,1
120968,1
120969,0
120970,1
120971,0
120972,1
120973,0
120974,1
120975,0
120976,0
120977,1
120978,0
120979,1
120980,0
120981,1
120982,1
120983,0
120984,1
120985,0
120986,0
120987,1
120988,0
120989,0
120990,1
120991,0
120992,1
120993,0
120994,0
120995,0
120996,1
120997,0
120998,1
120999,1
121000,1
121001,1
121002,0
121003,1
121004,1
121005,1
121006,0
121007,1
121008,0
121009,1
121010,0
121011,1
121012,1
121013,0
121014,1
121015,1
121016,1
121017,1
121018,1
121019,1
121020,1
121021,0
121022,0
121023,1
121024,0
121025,1
121026,1
121027,0
121028,0
121029,1
121030,1
121031,0
121032,1
121033,0
121034,0
121035,0
121036,0
121037,0
121038,0
121039,0
121040,0
121041,0
121042,1
121043,0
121044,1
121045,1
121046,0
121047,0
121048,0
121049,1
121050,1
121051,1
121052,0
121053,0
121054,0
121055,1
121056,0
121057,1
121058,1
121059,1
121060,0
121061,0
121062,1
121063,1
121064,0
121065,0
121066,1
121067,1
121068,0
121069,1
121070,1
121071,1
121072,1
121073,1
121074,1
121075,0
121076,0
121077,0
121078,1
121079,0
121080,0
121081,0
121082,1
121083,0
121084,0
121085,1
121086,0
121087,0
121088,0
121089,0
121090,1
121091,1
121092,1
121093,0
121094,1
121095,1
121096,1
121097,0
121098,0
121099,1
121100,1
121101,1
121102,1
121103,1
121104,0
121105,0
121106,0
121107,1
121108,0
121109,0
121110,1
121111,1
121112,1
121113,1
121114,1
121115,1
121116,0
121117,1
121118,1
121119,0
121120,0
121121,1
121122,0
121123,1
121124,0
121125,1
121126,1
121127,1
121128,1
121129,0
121130,1
121131,1
121132,1
121133,1
121134,1
121135,1
121136,0
121137,1
121138,1
121139,1
121140,1
121141,0
121142,1
121143,1
121144,0
121145,0
121146,1
121147,0
121148,1
121149,1
121150,1
121151,1
121152,1
121153,1
121154,0
121155,1
121156,0
121157,0
121158,1
121159,1
121160,1
121161,1
121162,1
121163,0
121164,1
121165,0
121166,0
121167,1
121168,0
121169,0
121170,1
121171,0
121172,0
121173,0
121174,1
121175,0
121176,0
121177,0
121178,1
121179,0
121180,1
121181,1
121182,1
121183,0
121184,0
121185,1
121186,1
121187,0
121188,0
121189,1
121190,0
121191,0
121192,0
121193,1
121194,0
121195,1
121196,0
121197,0
121198,1
121199,0
121200,1
121201,1
121202,0
121203,0
121204,1
121205,1
121206,0
121207,0
121208,1
121209,1
121210,1
121211,1
121212,1
121213,0
121214,1
121215,0
121216,0
121217,1
121218,0
121219,1
121220,1
121221,1
121222,1
121223,1
121224,1
121225,0
121226,0
121227,1
121228,1
121229,0
121230,1
121231,0
121232,1
121233,0
121234,0
121235,0
121236,1
121237,0
121238,0
121239,1
121240,1
121241,0
121242,1
121243,1
121244,1
121245,0
121246,1
121247,0
121248,1
121249,1
121250,1
121251,0
121252,1
121253,0
121254,0
121255,0
121256,0
121257,1
121258,0
121259,0
121260,0
121261,1
121262,0
121263,0
121264,0
121265,1
121266,0
121267,0
121268,0
121269,1
121270,1
121271,1
121272,0
121273,1
121274,0
121275,1
121276,1
121277,1
121278,1
121279,0
121280,0
121281,1
121282,0
121283,1
121284,1
121285,0
121286,1
121287,1
121288,0
121289,1
121290,0
121291,0
121292,1
121293,0
121294,1
121295,0
121296,0
121297,0
121298,0
121299,0
121300,0
121301,1
121302,0
121303,1
121304,1
121305,0
121306,1
121307,0
121308,0
121309,1
121310,1
121311,0
121312,1
121313,0
121314,1
121315,1
121316,0
121317,1
121318,0
121319,0
121320,0
121321,1
121322,1
121323,1
121324,1
121325,0
121326,0
121327,1
121328,0
121329,1
121330,0
121331,1
121332,0
121333,0
121334,0
121335,0
121336,1
121337,1
121338,1
121339,1
121340,0
121341,0
121342,1
121343,0
121344,1
121345,0
121346,1
121347,1
121348,0
121349,1
121350,1
121351,0
121352,0
121353,0
121354,0
121355,0
121356,1
121357,1
121358,0
121359,1
121360,1
121361,1
121362,0
121363,0
121364,1
121365,0
121366,1
121367,1
121368,1
121369,1
121370,1
121371,0
121372,0
121373,1
121374,0
121375,1
121376,0
121377,1
121378,1
121379,0
121380,0
121381,0
121382,0
121383,1
121384,0
121385,0
121386,0
121387,0
121388,0
121389,0
121390,1
121391,0
121392,0
121393,0
121394,1
121395,0
121396,1
121397,0
121398,0
121399,1
121400,0
121401,0
121402,1
121403,1
121404,0
121405,1
121406,1
121407,1
121408,1
121409,1
121410,1
121411,0
121412,1
121413,0
121414,1
121415,0
121416,1
121417,1
121418,1
121419,1
121420,1
121421,1
121422,1
121423,1
121424,0
121425,0
121426,1
121427,0
121428,0
121429,0
121430,1
121431,1
121432,1
121433,0
121434,0
121435,0
121436,1
121437,1
121438,1
121439,1
121440,0
121441,0
121442,1
121443,0
121444,0
121445,1
121446,1
121447,0
121448,0
121449,1
121450,0
121451,1
121452,0
121453,0
121454,1
121455,0
121456,0
121457,0
121458,1
121459,1
121460,0
121461,0
121462,0
121463,0
121464,1
121465,1
121466,1
121467,1
121468,0
121469,0
121470,0
121471,1
121472,1
121473,1
121474,1
121475,0
121476,0
121477,1
121478,0
121479,1
121480,0
121481,1
121482,1
121483,0
121484,1
121485,1
121486,1
121487,1
121488,1
121489,1
121490,1
121491,0
121492,0
121493,1
121494,0
121495,0
121496,0
121497,0
121498,1
121499,0
121500,1
121501,1
121502,1
121503,0
121504,0
121505,0
121506,0
121507,1
121508,1
121509,1
121510,0
121511,0
121512,1
121513,0
121514,0
121515,1
121516,0
121517,0
121518,0
121519,1
121520,1
121521,0
121522,0
121523,0
121524,1
121525,1
121526,1
121527,0
121528,0
121529,1
121530,0
121531,0
121532,0
121533,0
121534,0
121535,1
121536,1
121537,0
121538,1
121539,1
121540,1
121541,1
121542,0
121543,1
121544,0
121545,0
121546,0
121547,0
121548,1
121549,0
121550,1
121551,0
121552,1
121553,1
121554,0
121555,0
121556,0
121557,1
121558,0
121559,0
121560,0
121561,1
121562,0
121563,0
121564,0
121565,1
121566,0
121567,0
121568,1
121569,1
121570,1
121571,0
121572,1
121573,0
121574,0
121575,0
121576,0
121577,1
121578,0
121579,0
121580,1
121581,0
121582,0
121583,0
121584,0
121585,1
121586,1
121587,0
121588,0
121589,1
121590,0
121591,0
121592,1
121593,0
121594,0
121595,0
121596,1
121597,0
121598,1
121599,1
121600,1
121601,1
121602,1
121603,0
121604,1
121605,1
121606,0
121607,1
121608,0
121609,1
121610,1
121611,1
121612,1
121613,0
121614,0
121615,0
121616,1
121617,1
121618,1
121619,0
121620,1
121621,1
121622,1
121623,1
121624,0
121625,0
121626,1
121627,0
121628,1
121629,1
121630,0
121631,0
121632,1
121633,1
121634,1
121635,1
121636,0
121637,1
121638,1
121639,1
121640,1
121641,0
121642,1
121643,1
121644,1
121645,1
121646,0
121647,1
121648,1
121649,0
121650,1
121651,0
121652,1
121653,0
121654,0
121655,1
121656,1
121657,0
121658,0
121659,0
121660,1
121661,1
121662,0
121663,1
121664,0
121665,0
121666,1
121667,1
121668,0
121669,1
121670,0
121671,1
121672,1
121673,1
121674,1
121675,0
121676,0
121677,0
121678,0
121679,1
121680,1
121681,0
121682,1
121683,1
121684,0
121685,1
121686,1
121687,0
121688,0
121689,1
121690,1
121691,1
121692,1
121693,1
121694,0
121695,0
121696,0
121697,1
121698,0
121699,0
121700,0
121701,0
121702,0
121703,0
121704,0
121705,0
121706,1
121707,1
121708,0
121709,0
121710,1
121711,1
121712,1
121713,0
121714,1
121715,0
121716,0
121717,1
121718,1
121719,1
121720,0
121721,1
121722,0
121723,1
121724,0
121725,1
121726,1
121727,0
121728,0
121729,1
121730,1
121731,0
121732,1
121733,1
121734,0
121735,1
121736,0
121737,0
121738,1
121739,1
121740,1
121741,0
121742,0
121743,1
121744,1
121745,1
121746,0
121747,1
121748,0
121749,0
121750,1
121751,1
121752,0
121753,0
121754,1
121755,1
121756,1
121757,0
121758,0
121759,0
121760,0
121761,0
121762,1
121763,0
121764,1
121765,1
121766,0
121767,0
121768,1
121769,0
121770,0
121771,1
121772,1
121773,1
121774,0
121775,1
121776,1
121777,0
121778,0
121779,0
121780,1
121781,1
121782,1
121783,0
121784,1
121785,1
121786,1
121787,0
121788,0
121789,1
121790,1
121791,0
121792,1
121793,1
121794,0
121795,0
121796,0
121797,1
121798,0
121799,0
121800,1
121801,1
121802,0
121803,0
121804,1
121805,0
121806,1
121807,0
121808,1
121809,0
121810,1
121811,0
121812,0
121813,0
121814,0
121815,0
121816,0
121817,0
121818,1
121819,1
121820,0
121821,1
121822,1
121823,1
121824,0
121825,0
121826,0
121827,0
121828,0
121829,1
121830,0
121831,0
121832,1
121833,1
121834,1
121835,1
121836,0
121837,0
121838,0
121839,0
121840,0
121841,0
121842,1
121843,0
121844,1
121845,0
121846,1
121847,0
121848,0
121849,1
121850,1
121851,0
121852,1
121853,0
121854,0
121855,1
121856,1
121857,1
121858,0
121859,0
121860,1
121861,0
121862,0
121863,1
121864,1
121865,1
121866,1
121867,0
121868,0
121869,0
121870,0
121871,1
121872,0
121873,1
121874,0
121875,1
121876,1
121877,0
121878,0
121879,0
121880,0
121881,1
121882,0
121883,1
121884,1
121885,1
121886,1
121887,0
121888,0
121889,1
121890,0
121891,1
121892,0
121893,1
121894,0
121895,0
121896,1
121897,1
121898,0
121899,1
121900,1
121901,1
121902,1
121903,0
121904,1
121905,1
121906,0
121907,0
121908,0
121909,0
121910,0
121911,0
121912,1
121913,1
121914,1
121915,0
121916,0
121917,0
121918,0
121919,0
121920,0
121921,1
121922,0
121923,1
121924,0
121925,0
121926,1
121927,1
121928,1
121929,0
121930,1
121931,0
121932,0
121933,0
121934,0
121935,0
121936,0
121937,0
121938,0
121939,0
121940,0
121941,1
121942,1
121943,1
121944,0
121945,0
121946,0
121947,1
121948,1
121949,1
121950,0
121951,0
121952,0
121953,1
121954,1
121955,1
121956,1
121957,0
121958,0
121959,1
121960,0
121961,0
121962,0
121963,1
121964,0
121965,0
121966,0
121967,1
121968,1
121969,1
121970,1
121971,1
121972,0
121973,1
121974,0
121975,0
121976,1
121977,1
121978,1
121979,0
121980,0
121981,0
121982,0
121983,1
121984,1
121985,0
121986,0
121987,1
121988,0
121989,1
121990,0
121991,0
121992,0
121993,0
121994,0
121995,0
121996,0
121997,1
121998,1
121999,0
122000,1
122001,0
122002,1
122003,0
122004,0
122005,1
122006,0
122007,0
122008,0
122009,0
122010,0
122011,1
122012,1
122013,0
122014,1
122015,0
122016,0
122017,0
122018,1
122019,1
122020,0
122021,0
122022,1
122023,1
122024,0
122025,0
122026,0
122027,1
122028,0
122029,0
122030,1
122031,0
122032,0
122033,1
122034,0
122035,0
122036,0
122037,1
122038,0
122039,1
122040,1
122041,1
122042,1
122043,1
122044,1
122045,0
122046,1
122047,0
122048,0
122049,1
122050,1
122051,0
122052,0
122053,0
122054,0
122055,1
122056,1
122057,0
122058,1
122059,0
122060,0
122061,0
122062,0
122063,1
122064,0
122065,0
122066,0
122067,0
122068,0
122069,0
122070,0
122071,1
122072,0
122073,1
122074,0
122075,1
122076,1
122077,0
122078,0
122079,0
122080,0
122081,0
122082,1
122083,1
122084,0
122085,1
122086,1
122087,0
122088,1
122089,0
122090,0
122091,1
122092,0
122093,1
122094,1
122095,0
122096,1
122097,1
122098,0
122099,1
122100,1
122101,0
122102,0
122103,1
122104,1
122105,1
122106,1
122107,0
122108,1
122109,0
122110,0
122111,1
122112,1
122113,1
122114,0
122115,0
122116,0
122117,0
122118,0
122119,1
122120,1
122121,1
122122,0
122123,0
122124,1
122125,0
122126,0
122127,1
122128,1
122129,0
122130,0
122131,0
122132,1
122133,1
122134,0
122135,0
122136,0
122137,1
122138,0
122139,1
122140,0
122141,0
122142,1
122143,0
122144,0
122145,1
122146,0
122147,1
122148,0
122149,0
122150,0
122151,0
122152,1
122153,1
122154,0
122155,0
122156,1
122157,1
122158,0
122159,0
122160,1
122161,1
122162,1
122163,0
122164,1
122165,1
122166,1
122167,0
122168,0
122169,1
122170,1
122171,0
122172,1
122173,0
122174,0
122175,1
122176,1
122177,1
122178,1
122179,0
122180,0
122181,1
122182,1
122183,0
122184,1
122185,1
122186,0
122187,1
122188,1
122189,1
122190,0
122191,1
122192,0
122193,1
122194,1
122195,1
122196,1
122197,1
122198,0
122199,1
122200,0
122201,0
122202,1
122203,1
122204,1
122205,0
122206,0
122207,1
122208,1
122209,1
122210,1
122211,0
122212,0
122213,0
122214,1
122215,0
122216,1
122217,0
122218,0
122219,0
122220,0
122221,1
122222,0
122223,1
122224,1
122225,1
122226,1
122227,1
122228,1
122229,1
122230,1
122231,0
122232,1
122233,1
122234,0
122235,1
122236,1
122237,0
122238,0
122239,1
122240,0
122241,1
122242,1
122243,0
122244,1
122245,0
122246,0
122247,0
122248,1
122249,1
122250,0
122251,1
122252,0
122253,0
122254,1
122255,0
122256,1
122257,1
122258,1
122259,1
122260,1
122261,1
122262,0
122263,1
122264,1
122265,0
122266,1
122267,1
122268,0
122269,1
122270,1
122271,0
122272,1
122273,1
122274,0
122275,0
122276,0
122277,1
122278,1
122279,0
122280,0
122281,1
122282,1
122283,1
122284,0
122285,1
122286,0
122287,0
122288,1
122289,0
122290,1
122291,0
122292,1
122293,0
122294,0
122295,0
122296,0
122297,1
122298,0
122299,0
122300,0
122301,1
122302,1
122303,1
122304,0
122305,0
122306,0
122307,0
122308,1
122309,0
122310,1
122311,0
122312,1
122313,1
122314,1
122315,1
122316,1
122317,1
122318,1
122319,0
122320,0
122321,1
122322,1
122323,1
122324,0
122325,0
122326,1
122327,0
122328,0
122329,1
122330,0
122331,0
122332,1
122333,0
122334,1
122335,1
122336,1
122337,0
122338,0
122339,1
122340,0
122341,1
122342,1
122343,1
122344,0
122345,0
122346,1
122347,0
122348,0
122349,0
122350,1
122351,0
122352,1
122353,1
122354,1
122355,1
122356,1
122357,1
122358,0
122359,1
122360,0
122361,0
122362,0
122363,1
122364,0
122365,0
122366,1
122367,1
122368,1
122369,0
122370,0
122371,0
122372,1
122373,0
122374,0
122375,1
122376,0
122377,1
122378,1
122379,0
122380,0
122381,1
122382,1
122383,0
122384,0
122385,1
122386,0
122387,0
122388,0
122389,0
122390,0
122391,1
122392,0
122393,0
122394,0
122395,1
122396,1
122397,1
122398,1
122399,1
122400,1
122401,0
122402,0
122403,0
122404,1
122405,1
122406,1
122407,0
122408,0
122409,0
122410,0
122411,0
122412,0
122413,1
122414,1
122415,0
122416,0
122417,0
122418,0
122419,1
122420,1
122421,1
122422,1
122423,1
122424,1
122425,1
122426,1
122427,0
122428,1
122429,0
122430,0
122431,0
122432,0
122433,1
122434,1
122435,0
122436,0
122437,0
122438,1
122439,0
122440,1
122441,0
122442,0
122443,1
122444,0
122445,1
122446,1
122447,0
122448,1
122449,0
122450,0
122451,1
122452,0
122453,0
122454,1
122455,0
122456,1
122457,0
122458,0
122459,1
122460,1
122461,0
122462,0
122463,0
122464,0
122465,1
122466,1
122467,1
122468,1
122469,0
122470,1
122471,1
122472,0
122473,0
122474,0
122475,1
122476,0
122477,1
122478,1
122479,0
122480,1
122481,1
122482,0
122483,0
122484,1
122485,0
122486,1
122487,1
122488,1
122489,0
122490,1
122491,0
122492,0
122493,0
122494,0
122495,1
122496,1
122497,1
122498,0
122499,0
122500,1
122501,1
122502,1
122503,1
122504,0
122505,0
122506,1
122507,1
122508,0
122509,0
122510,0
122511,1
122512,1
122513,0
122514,0
122515,1
122516,1
122517,0
122518,0
122519,0
122520,1
122521,1
122522,1
122523,1
122524,1
122525,0
122526,0
122527,1
122528,1
122529,1
122530,1
122531,1
122532,1
122533,1
122534,1
122535,1
122536,1
122537,1
122538,0
122539,0
122540,0
122541,0
122542,1
122543,0
122544,0
122545,0
122546,1
122547,0
122548,0
122549,0
122550,1
122551,0
122552,0
122553,0
122554,1
122555,0
122556,1
122557,1
122558,0
122559,1
122560,0
122561,1
122562,1
122563,1
122564,0
122565,1
122566,0
122567,1
122568,0
122569,0
122570,1
122571,1
122572,0
122573,1
122574,1
122575,0
122576,0
122577,0
122578,0
122579,0
122580,0
122581,0
122582,0
122583,1
122584,0
122585,0
122586,0
122587,1
122588,0
122589,0
122590,1
122591,1
122592,1
122593,0
122594,0
122595,0
122596,1
122597,0
122598,0
122599,0
122600,0
122601,1
122602,1
122603,0
122604,0
122605,1
122606,1
122607,1
122608,0
122609,1
122610,0
122611,0
122612,1
122613,0
122614,0
122615,0
122616,1
122617,0
122618,1
122619,1
122620,0
122621,1
122622,1
122623,0
122624,1
122625,1
122626,0
122627,1
122628,1
122629,1
122630,1
122631,1
122632,1
122633,1
122634,0
122635,0
122636,1
122637,1
122638,1
122639,0
122640,0
122641,0
122642,1
122643,0
122644,0
122645,1
122646,0
122647,0
122648,1
122649,1
122650,1
122651,0
122652,0
122653,0
122654,0
122655,0
122656,0
122657,0
122658,1
122659,1
122660,0
122661,1
122662,0
122663,1
122664,1
122665,0
122666,1
122667,1
122668,1
122669,0
122670,0
122671,1
122672,0
122673,1
122674,1
122675,0
122676,1
122677,0
122678,1
122679,0
122680,0
122681,0
122682,1
122683,1
122684,1
122685,1
122686,0
122687,1
122688,0
122689,0
122690,1
122691,1
122692,1
122693,1
122694,1
122695,1
122696,0
122697,1
122698,1
122699,1
122700,0
122701,0
122702,1
122703,0
122704,1
122705,1
122706,1
122707,1
122708,1
122709,0
122710,0
122711,1
122712,1
122713,1
122714,1
122715,1
122716,1
122717,1
122718,1
122719,0
122720,1
122721,0
122722,1
122723,1
122724,1
122725,0
122726,0
122727,0
122728,1
122729,0
122730,0
122731,0
122732,0
122733,1
122734,1
122735,1
122736,0
122737,1
122738,1
122739,0
122740,0
122741,0
122742,1
122743,1
122744,1
122745,1
122746,1
122747,1
122748,1
122749,0
122750,1
122751,1
122752,0
122753,1
122754,0
122755,0
122756,1
122757,1
122758,1
122759,0
122760,0
122761,0
122762,1
122763,0
122764,1
122765,1
122766,0
122767,1
122768,1
122769,0
122770,0
122771,0
122772,1
122773,1
122774,1
122775,1
122776,0
122777,1
122778,0
122779,0
122780,0
122781,1
122782,1
122783,1
122784,0
122785,0
122786,1
122787,0
122788,0
122789,0
122790,0
122791,1
122792,0
122793,1
122794,1
122795,1
122796,1
122797,0
122798,0
122799,0
122800,0
122801,1
122802,0
122803,0
122804,0
122805,0
122806,0
122807,0
122808,1
122809,0
122810,1
122811,0
122812,0
122813,0
122814,0
122815,0
122816,0
122817,1
122818,1
122819,0
122820,0
122821,0
122822,0
122823,1
122824,1
122825,1
122826,1
122827,1
122828,0
122829,1
122830,1
122831,1
122832,0
122833,1
122834,1
122835,0
122836,1
122837,0
122838,1
122839,0
122840,1
122841,1
122842,0
122843,1
122844,0
122845,1
122846,0
122847,0
122848,0
122849,0
122850,0
122851,1
122852,0
122853,1
122854,0
122855,1
122856,1
122857,1
122858,0
122859,1
122860,0
122861,1
122862,1
122863,0
122864,0
122865,1
122866,0
122867,0
122868,0
122869,0
122870,1
122871,1
122872,0
122873,1
122874,0
122875,0
122876,0
122877,1
122878,1
122879,1
122880,0
122881,0
122882,1
122883,0
122884,1
122885,1
122886,1
122887,1
122888,0
122889,0
122890,1
122891,0
122892,1
122893,0
122894,0
122895,1
122896,1
122897,1
122898,0
122899,0
122900,1
122901,1
122902,0
122903,0
122904,0
122905,1
122906,0
122907,1
122908,1
122909,1
122910,0
122911,1
122912,1
122913,1
122914,0
122915,0
122916,0
122917,0
122918,0
122919,0
122920,1
122921,0
122922,1
122923,0
122924,1
122925,1
122926,0
122927,1
122928,1
122929,1
122930,0
122931,0
122932,0
122933,1
122934,1
122935,1
122936,0
122937,1
122938,1
122939,0
122940,0
122941,0
122942,0
122943,0
122944,1
122945,1
122946,1
122947,1
122948,0
122949,0
122950,0
122951,1
122952,1
122953,0
122954,1
122955,0
122956,0
122957,1
122958,1
122959,0
122960,0
122961,1
122962,1
122963,0
122964,1
122965,1
122966,1
122967,0
122968,1
122969,1
122970,1
122971,1
122972,1
122973,1
122974,0
122975,0
122976,0
122977,1
122978,1
122979,1
122980,0
122981,0
122982,1
122983,0
122984,1
122985,1
122986,0
122987,0
122988,1
122989,0
122990,1
122991,1
122992,0
122993,0
122994,1
122995,1
122996,1
122997,1
122998,1
122999,0
123000,1
123001,0
123002,0
123003,1
123004,0
123005,1
123006,0
123007,1
123008,1
123009,1
123010,1
123011,0
123012,1
123013,1
123014,0
123015,0
123016,0
123017,0
123018,0
123019,0
123020,0
123021,1
123022,0
123023,1
123024,0
123025,1
123026,0
123027,0
123028,0
123029,1
123030,1
123031,0
123032,1
123033,1
123034,0
123035,1
123036,1
123037,1
123038,0
123039,1
123040,0
123041,0
123042,0
123043,0
123044,0
123045,1
123046,1
123047,0
123048,0
123049,1
123050,1
123051,1
123052,1
123053,1
123054,1
123055,0
123056,1
123057,0
